study_id,item_id,item_filename,item_cdn_url,participant_id,participant_external_id,participant_display_name,participant_tags,participant_quality_grade,participant_quality_grade_item,test_item_display_order,exposure_number,fixation_point_x,fixation_point_y,fixation_starts_at_ms,fixation_ends_at_ms,fixation_duration_ms,saccade_amplitude_percent,notes
90e2eb8b-21bc-4e27-8473-19e01fe15142,0525dcff-db76-410b-8ab2-90a5607bfdf1,konijntjes1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_90e2eb8b-21bc-4e27-8473-19e01fe15142/project_lg_0525dcff-db76-410b-8ab2-90a5607bfdf1.jpg?v=14.13.0,f84f5075-9713-4ada-9825-06c08c9f7b1c,,Anonymous,,5,5,1,1,49.675933388256,34.686369871555,3,392,389,3.3859935869663,"RealEye v14.13.0; FixationFilterSettings [gazePointInterpolationHz = 30; gazePointInterpolationMaxGapMs = 50; gazeVelocityThreshold = 150; minFixationDurationMs = 80; maxFixationDurationMs = 400; movingMediaRangeMs = 200; saccadeMaxDurationMs = 150]; TestCriteria [;isGenderMale=true;isGenderFemale=true;isGenderOther=true;isGenderNotSpecified=true;exposureNumber=1;qualityMin=1;qualityMax=6;exposureNumber=1;isParticipantTypeRealEye=true;isParticipantTypeNonRealEye=true;isDeviceDesktop=true;isDeviceSmartphone=true;isDeviceTablet=true;isSetupLocal=true;isSetupMouse=true;isSetupOpengaze=true]; 2023-06-30T23:11:31+00:00"
90e2eb8b-21bc-4e27-8473-19e01fe15142,0525dcff-db76-410b-8ab2-90a5607bfdf1,konijntjes1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_90e2eb8b-21bc-4e27-8473-19e01fe15142/project_lg_0525dcff-db76-410b-8ab2-90a5607bfdf1.jpg?v=14.13.0,f84f5075-9713-4ada-9825-06c08c9f7b1c,,Anonymous,,5,5,1,1,53.125,31.507936507937,410,567,157,19.634382627133,
90e2eb8b-21bc-4e27-8473-19e01fe15142,0525dcff-db76-410b-8ab2-90a5607bfdf1,konijntjes1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_90e2eb8b-21bc-4e27-8473-19e01fe15142/project_lg_0525dcff-db76-410b-8ab2-90a5607bfdf1.jpg?v=14.13.0,f84f5075-9713-4ada-9825-06c08c9f7b1c,,Anonymous,,5,5,1,1,33.003089760034,13.5009553204,598,981,383,2.3158677093017,
90e2eb8b-21bc-4e27-8473-19e01fe15142,0525dcff-db76-410b-8ab2-90a5607bfdf1,konijntjes1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_90e2eb8b-21bc-4e27-8473-19e01fe15142/project_lg_0525dcff-db76-410b-8ab2-90a5607bfdf1.jpg?v=14.13.0,f84f5075-9713-4ada-9825-06c08c9f7b1c,,Anonymous,,5,5,1,1,30.636903258778,11.351851851852,1000,1395,395,3.658505344474,
90e2eb8b-21bc-4e27-8473-19e01fe15142,0525dcff-db76-410b-8ab2-90a5607bfdf1,konijntjes1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_90e2eb8b-21bc-4e27-8473-19e01fe15142/project_lg_0525dcff-db76-410b-8ab2-90a5607bfdf1.jpg?v=14.13.0,f84f5075-9713-4ada-9825-06c08c9f7b1c,,Anonymous,,5,5,1,1,27.96626984127,5.5946593915344,1424,1781,357,10.475564131888,
90e2eb8b-21bc-4e27-8473-19e01fe15142,0525dcff-db76-410b-8ab2-90a5607bfdf1,konijntjes1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_90e2eb8b-21bc-4e27-8473-19e01fe15142/project_lg_0525dcff-db76-410b-8ab2-90a5607bfdf1.jpg?v=14.13.0,f84f5075-9713-4ada-9825-06c08c9f7b1c,,Anonymous,,5,5,1,1,35.157214506173,-11.526491769547,1843,2237,394,6.2340515519492,
90e2eb8b-21bc-4e27-8473-19e01fe15142,0525dcff-db76-410b-8ab2-90a5607bfdf1,konijntjes1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_90e2eb8b-21bc-4e27-8473-19e01fe15142/project_lg_0525dcff-db76-410b-8ab2-90a5607bfdf1.jpg?v=14.13.0,f84f5075-9713-4ada-9825-06c08c9f7b1c,,Anonymous,,5,5,1,1,42.308159349826,-11.251028806584,2254,2630,376,6.8984604364511,
90e2eb8b-21bc-4e27-8473-19e01fe15142,0525dcff-db76-410b-8ab2-90a5607bfdf1,konijntjes1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_90e2eb8b-21bc-4e27-8473-19e01fe15142/project_lg_0525dcff-db76-410b-8ab2-90a5607bfdf1.jpg?v=14.13.0,f84f5075-9713-4ada-9825-06c08c9f7b1c,,Anonymous,,5,5,1,1,39.864174836601,2.1323529411765,2660,3045,385,2.3021194649207,
90e2eb8b-21bc-4e27-8473-19e01fe15142,0525dcff-db76-410b-8ab2-90a5607bfdf1,konijntjes1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_90e2eb8b-21bc-4e27-8473-19e01fe15142/project_lg_0525dcff-db76-410b-8ab2-90a5607bfdf1.jpg?v=14.13.0,f84f5075-9713-4ada-9825-06c08c9f7b1c,,Anonymous,,5,5,1,1,41.436011904762,5.9060846560847,3065,3396,331,24.546803369661,
90e2eb8b-21bc-4e27-8473-19e01fe15142,0525dcff-db76-410b-8ab2-90a5607bfdf1,konijntjes1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_90e2eb8b-21bc-4e27-8473-19e01fe15142/project_lg_0525dcff-db76-410b-8ab2-90a5607bfdf1.jpg?v=14.13.0,f84f5075-9713-4ada-9825-06c08c9f7b1c,,Anonymous,,5,5,1,1,14.701418067227,21.652843797452,3522,3900,378,2.8337924084437,
90e2eb8b-21bc-4e27-8473-19e01fe15142,0525dcff-db76-410b-8ab2-90a5607bfdf1,konijntjes1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_90e2eb8b-21bc-4e27-8473-19e01fe15142/project_lg_0525dcff-db76-410b-8ab2-90a5607bfdf1.jpg?v=14.13.0,f84f5075-9713-4ada-9825-06c08c9f7b1c,,Anonymous,,5,5,1,1,14.95171957672,27.415858318636,3931,4325,394,1.6167687093848,
90e2eb8b-21bc-4e27-8473-19e01fe15142,0525dcff-db76-410b-8ab2-90a5607bfdf1,konijntjes1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_90e2eb8b-21bc-4e27-8473-19e01fe15142/project_lg_0525dcff-db76-410b-8ab2-90a5607bfdf1.jpg?v=14.13.0,f84f5075-9713-4ada-9825-06c08c9f7b1c,,Anonymous,,5,5,1,1,16.735088985089,28.323399337288,4342,4720,378,13.732920836296,
90e2eb8b-21bc-4e27-8473-19e01fe15142,0525dcff-db76-410b-8ab2-90a5607bfdf1,konijntjes1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_90e2eb8b-21bc-4e27-8473-19e01fe15142/project_lg_0525dcff-db76-410b-8ab2-90a5607bfdf1.jpg?v=14.13.0,f84f5075-9713-4ada-9825-06c08c9f7b1c,,Anonymous,,5,5,1,1,1.0212556306306,26.265015015015,4738,4975,237,43.029650106567,
90e2eb8b-21bc-4e27-8473-19e01fe15142,0525dcff-db76-410b-8ab2-90a5607bfdf1,konijntjes1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_90e2eb8b-21bc-4e27-8473-19e01fe15142/project_lg_0525dcff-db76-410b-8ab2-90a5607bfdf1.jpg?v=14.13.0,f84f5075-9713-4ada-9825-06c08c9f7b1c,,Anonymous,,5,5,1,1,50.374503968254,23.981481481481,5006,5101,95,10.503482311632,
90e2eb8b-21bc-4e27-8473-19e01fe15142,0525dcff-db76-410b-8ab2-90a5607bfdf1,konijntjes1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_90e2eb8b-21bc-4e27-8473-19e01fe15142/project_lg_0525dcff-db76-410b-8ab2-90a5607bfdf1.jpg?v=14.13.0,f84f5075-9713-4ada-9825-06c08c9f7b1c,,Anonymous,,5,5,1,1,62.356629288921,26.271121710937,5134,5533,399,1.8868806143619,
90e2eb8b-21bc-4e27-8473-19e01fe15142,0525dcff-db76-410b-8ab2-90a5607bfdf1,konijntjes1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_90e2eb8b-21bc-4e27-8473-19e01fe15142/project_lg_0525dcff-db76-410b-8ab2-90a5607bfdf1.jpg?v=14.13.0,f84f5075-9713-4ada-9825-06c08c9f7b1c,,Anonymous,,5,5,1,1,64.079861111111,28.600823045267,5552,5930,378,0.7601035897848,
90e2eb8b-21bc-4e27-8473-19e01fe15142,0525dcff-db76-410b-8ab2-90a5607bfdf1,konijntjes1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_90e2eb8b-21bc-4e27-8473-19e01fe15142/project_lg_0525dcff-db76-410b-8ab2-90a5607bfdf1.jpg?v=14.13.0,f84f5075-9713-4ada-9825-06c08c9f7b1c,,Anonymous,,5,5,1,1,63.540906752712,29.819725028058,5960,6351,391,7.8038716591597,
90e2eb8b-21bc-4e27-8473-19e01fe15142,0525dcff-db76-410b-8ab2-90a5607bfdf1,konijntjes1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_90e2eb8b-21bc-4e27-8473-19e01fe15142/project_lg_0525dcff-db76-410b-8ab2-90a5607bfdf1.jpg?v=14.13.0,f84f5075-9713-4ada-9825-06c08c9f7b1c,,Anonymous,,5,5,1,1,71.6875,23.21492704826,6383,6728,345,19.55843894396,
90e2eb8b-21bc-4e27-8473-19e01fe15142,0525dcff-db76-410b-8ab2-90a5607bfdf1,konijntjes1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_90e2eb8b-21bc-4e27-8473-19e01fe15142/project_lg_0525dcff-db76-410b-8ab2-90a5607bfdf1.jpg?v=14.13.0,f84f5075-9713-4ada-9825-06c08c9f7b1c,,Anonymous,,5,5,1,1,60.560652170027,57.859317650984,6760,7117,357,20.626837343611,
90e2eb8b-21bc-4e27-8473-19e01fe15142,0525dcff-db76-410b-8ab2-90a5607bfdf1,konijntjes1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_90e2eb8b-21bc-4e27-8473-19e01fe15142/project_lg_0525dcff-db76-410b-8ab2-90a5607bfdf1.jpg?v=14.13.0,f84f5075-9713-4ada-9825-06c08c9f7b1c,,Anonymous,,5,5,1,1,37.022156084656,53.495296884186,7147,7531,384,,
90e2eb8b-21bc-4e27-8473-19e01fe15142,0525dcff-db76-410b-8ab2-90a5607bfdf1,konijntjes1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_90e2eb8b-21bc-4e27-8473-19e01fe15142/project_lg_0525dcff-db76-410b-8ab2-90a5607bfdf1.jpg?v=14.13.0,f84f5075-9713-4ada-9825-06c08c9f7b1c,,Anonymous,,5,5,1,1,14.444444444444,54.814814814815,7688,7780,92,14.079078608898,
90e2eb8b-21bc-4e27-8473-19e01fe15142,0525dcff-db76-410b-8ab2-90a5607bfdf1,konijntjes1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_90e2eb8b-21bc-4e27-8473-19e01fe15142/project_lg_0525dcff-db76-410b-8ab2-90a5607bfdf1.jpg?v=14.13.0,f84f5075-9713-4ada-9825-06c08c9f7b1c,,Anonymous,,5,5,1,1,30.587450021044,53.775132275132,7799,8188,389,4.6868099354456,
90e2eb8b-21bc-4e27-8473-19e01fe15142,0525dcff-db76-410b-8ab2-90a5607bfdf1,konijntjes1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_90e2eb8b-21bc-4e27-8473-19e01fe15142/project_lg_0525dcff-db76-410b-8ab2-90a5607bfdf1.jpg?v=14.13.0,f84f5075-9713-4ada-9825-06c08c9f7b1c,,Anonymous,,5,5,1,1,25.294834307992,55.466027231378,8219,8605,386,27.087848747445,
90e2eb8b-21bc-4e27-8473-19e01fe15142,0525dcff-db76-410b-8ab2-90a5607bfdf1,konijntjes1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_90e2eb8b-21bc-4e27-8473-19e01fe15142/project_lg_0525dcff-db76-410b-8ab2-90a5607bfdf1.jpg?v=14.13.0,f84f5075-9713-4ada-9825-06c08c9f7b1c,,Anonymous,,5,5,1,1,55.879334421001,45.64736862885,8622,8997,375,8.5413952447557,
90e2eb8b-21bc-4e27-8473-19e01fe15142,0525dcff-db76-410b-8ab2-90a5607bfdf1,konijntjes1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_90e2eb8b-21bc-4e27-8473-19e01fe15142/project_lg_0525dcff-db76-410b-8ab2-90a5607bfdf1.jpg?v=14.13.0,f84f5075-9713-4ada-9825-06c08c9f7b1c,,Anonymous,,5,5,1,1,52.254050925926,29.46116255144,9063,9459,396,3.3471523721097,
90e2eb8b-21bc-4e27-8473-19e01fe15142,0525dcff-db76-410b-8ab2-90a5607bfdf1,konijntjes1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_90e2eb8b-21bc-4e27-8473-19e01fe15142/project_lg_0525dcff-db76-410b-8ab2-90a5607bfdf1.jpg?v=14.13.0,f84f5075-9713-4ada-9825-06c08c9f7b1c,,Anonymous,,5,5,1,1,56.094276094276,29.406813230343,9477,9854,377,4.5748915379027,
90e2eb8b-21bc-4e27-8473-19e01fe15142,0525dcff-db76-410b-8ab2-90a5607bfdf1,konijntjes1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_90e2eb8b-21bc-4e27-8473-19e01fe15142/project_lg_0525dcff-db76-410b-8ab2-90a5607bfdf1.jpg?v=14.13.0,f84f5075-9713-4ada-9825-06c08c9f7b1c,,Anonymous,,5,5,1,1,61.342592592593,29.556327160494,9883,10006,123,,
90e2eb8b-21bc-4e27-8473-19e01fe15142,0525dcff-db76-410b-8ab2-90a5607bfdf1,konijntjes1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_90e2eb8b-21bc-4e27-8473-19e01fe15142/project_lg_0525dcff-db76-410b-8ab2-90a5607bfdf1.jpg?v=14.13.0,4b490a4a-5bd9-4f2e-afb6-df6fbd7d092c,,Anonymous,,6,6,1,1,51.94388032991,52.258059115902,1,379,378,10.901000418039,
90e2eb8b-21bc-4e27-8473-19e01fe15142,0525dcff-db76-410b-8ab2-90a5607bfdf1,konijntjes1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_90e2eb8b-21bc-4e27-8473-19e01fe15142/project_lg_0525dcff-db76-410b-8ab2-90a5607bfdf1.jpg?v=14.13.0,4b490a4a-5bd9-4f2e-afb6-df6fbd7d092c,,Anonymous,,6,6,1,1,40.81844179706,42.098941046309,406,806,400,7.3744410001169,
90e2eb8b-21bc-4e27-8473-19e01fe15142,0525dcff-db76-410b-8ab2-90a5607bfdf1,konijntjes1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_90e2eb8b-21bc-4e27-8473-19e01fe15142/project_lg_0525dcff-db76-410b-8ab2-90a5607bfdf1.jpg?v=14.13.0,4b490a4a-5bd9-4f2e-afb6-df6fbd7d092c,,Anonymous,,6,6,1,1,33.940058479532,33.339501782484,823,1205,382,4.5751942043442,
90e2eb8b-21bc-4e27-8473-19e01fe15142,0525dcff-db76-410b-8ab2-90a5607bfdf1,konijntjes1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_90e2eb8b-21bc-4e27-8473-19e01fe15142/project_lg_0525dcff-db76-410b-8ab2-90a5607bfdf1.jpg?v=14.13.0,4b490a4a-5bd9-4f2e-afb6-df6fbd7d092c,,Anonymous,,6,6,1,1,39.057749352888,31.262630475593,1231,1613,382,2.7917808456416,
90e2eb8b-21bc-4e27-8473-19e01fe15142,0525dcff-db76-410b-8ab2-90a5607bfdf1,konijntjes1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_90e2eb8b-21bc-4e27-8473-19e01fe15142/project_lg_0525dcff-db76-410b-8ab2-90a5607bfdf1.jpg?v=14.13.0,4b490a4a-5bd9-4f2e-afb6-df6fbd7d092c,,Anonymous,,6,6,1,1,42.242647058824,31.869553376906,1646,2034,388,0.88541797010214,
90e2eb8b-21bc-4e27-8473-19e01fe15142,0525dcff-db76-410b-8ab2-90a5607bfdf1,konijntjes1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_90e2eb8b-21bc-4e27-8473-19e01fe15142/project_lg_0525dcff-db76-410b-8ab2-90a5607bfdf1.jpg?v=14.13.0,4b490a4a-5bd9-4f2e-afb6-df6fbd7d092c,,Anonymous,,6,6,1,1,43.213135070948,31.335718294052,2052,2449,397,11.620895618216,
90e2eb8b-21bc-4e27-8473-19e01fe15142,0525dcff-db76-410b-8ab2-90a5607bfdf1,konijntjes1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_90e2eb8b-21bc-4e27-8473-19e01fe15142/project_lg_0525dcff-db76-410b-8ab2-90a5607bfdf1.jpg?v=14.13.0,4b490a4a-5bd9-4f2e-afb6-df6fbd7d092c,,Anonymous,,6,6,1,1,29.886071361766,30.616348671904,2474,2854,380,1.8105548188279,
90e2eb8b-21bc-4e27-8473-19e01fe15142,0525dcff-db76-410b-8ab2-90a5607bfdf1,konijntjes1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_90e2eb8b-21bc-4e27-8473-19e01fe15142/project_lg_0525dcff-db76-410b-8ab2-90a5607bfdf1.jpg?v=14.13.0,4b490a4a-5bd9-4f2e-afb6-df6fbd7d092c,,Anonymous,,6,6,1,1,27.808773058773,30.594243403067,2887,3273,386,5.2309389259323,
90e2eb8b-21bc-4e27-8473-19e01fe15142,0525dcff-db76-410b-8ab2-90a5607bfdf1,konijntjes1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_90e2eb8b-21bc-4e27-8473-19e01fe15142/project_lg_0525dcff-db76-410b-8ab2-90a5607bfdf1.jpg?v=14.13.0,4b490a4a-5bd9-4f2e-afb6-df6fbd7d092c,,Anonymous,,6,6,1,1,33.787038619275,29.65219023991,3290,3687,397,8.5259880277674,
90e2eb8b-21bc-4e27-8473-19e01fe15142,0525dcff-db76-410b-8ab2-90a5607bfdf1,konijntjes1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_90e2eb8b-21bc-4e27-8473-19e01fe15142/project_lg_0525dcff-db76-410b-8ab2-90a5607bfdf1.jpg?v=14.13.0,4b490a4a-5bd9-4f2e-afb6-df6fbd7d092c,,Anonymous,,6,6,1,1,41.849484427609,19.803591470258,3705,3797,92,13.10734036971,
90e2eb8b-21bc-4e27-8473-19e01fe15142,0525dcff-db76-410b-8ab2-90a5607bfdf1,konijntjes1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_90e2eb8b-21bc-4e27-8473-19e01fe15142/project_lg_0525dcff-db76-410b-8ab2-90a5607bfdf1.jpg?v=14.13.0,4b490a4a-5bd9-4f2e-afb6-df6fbd7d092c,,Anonymous,,6,6,1,1,56.657320756585,15.137238397042,3828,4200,372,5.9742300460903,
90e2eb8b-21bc-4e27-8473-19e01fe15142,0525dcff-db76-410b-8ab2-90a5607bfdf1,konijntjes1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_90e2eb8b-21bc-4e27-8473-19e01fe15142/project_lg_0525dcff-db76-410b-8ab2-90a5607bfdf1.jpg?v=14.13.0,4b490a4a-5bd9-4f2e-afb6-df6fbd7d092c,,Anonymous,,6,6,1,1,61.069444444444,24.462962962963,4233,4354,121,11.492964878351,
90e2eb8b-21bc-4e27-8473-19e01fe15142,0525dcff-db76-410b-8ab2-90a5607bfdf1,konijntjes1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_90e2eb8b-21bc-4e27-8473-19e01fe15142/project_lg_0525dcff-db76-410b-8ab2-90a5607bfdf1.jpg?v=14.13.0,4b490a4a-5bd9-4f2e-afb6-df6fbd7d092c,,Anonymous,,6,6,1,1,65.4348893066,46.583596754649,4386,4784,398,6.2895332105568,
90e2eb8b-21bc-4e27-8473-19e01fe15142,0525dcff-db76-410b-8ab2-90a5607bfdf1,konijntjes1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_90e2eb8b-21bc-4e27-8473-19e01fe15142/project_lg_0525dcff-db76-410b-8ab2-90a5607bfdf1.jpg?v=14.13.0,4b490a4a-5bd9-4f2e-afb6-df6fbd7d092c,,Anonymous,,6,6,1,1,72.461419753086,49.506172839506,4803,5023,220,8.9232795944028,
90e2eb8b-21bc-4e27-8473-19e01fe15142,0525dcff-db76-410b-8ab2-90a5607bfdf1,konijntjes1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_90e2eb8b-21bc-4e27-8473-19e01fe15142/project_lg_0525dcff-db76-410b-8ab2-90a5607bfdf1.jpg?v=14.13.0,4b490a4a-5bd9-4f2e-afb6-df6fbd7d092c,,Anonymous,,6,6,1,1,82.696078431373,49.978213507625,5041,5432,391,1.4615329830008,
90e2eb8b-21bc-4e27-8473-19e01fe15142,0525dcff-db76-410b-8ab2-90a5607bfdf1,konijntjes1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_90e2eb8b-21bc-4e27-8473-19e01fe15142/project_lg_0525dcff-db76-410b-8ab2-90a5607bfdf1.jpg?v=14.13.0,4b490a4a-5bd9-4f2e-afb6-df6fbd7d092c,,Anonymous,,6,6,1,1,82.751489765379,52.957716494754,5451,5823,372,14.811700964983,
90e2eb8b-21bc-4e27-8473-19e01fe15142,0525dcff-db76-410b-8ab2-90a5607bfdf1,konijntjes1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_90e2eb8b-21bc-4e27-8473-19e01fe15142/project_lg_0525dcff-db76-410b-8ab2-90a5607bfdf1.jpg?v=14.13.0,4b490a4a-5bd9-4f2e-afb6-df6fbd7d092c,,Anonymous,,6,6,1,1,66.33743536556,60.784090909091,5841,6225,384,4.2641286100197,
90e2eb8b-21bc-4e27-8473-19e01fe15142,0525dcff-db76-410b-8ab2-90a5607bfdf1,konijntjes1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_90e2eb8b-21bc-4e27-8473-19e01fe15142/project_lg_0525dcff-db76-410b-8ab2-90a5607bfdf1.jpg?v=14.13.0,4b490a4a-5bd9-4f2e-afb6-df6fbd7d092c,,Anonymous,,6,6,1,1,69.138422035481,67.915266106443,6243,6624,381,7.5823047069253,
90e2eb8b-21bc-4e27-8473-19e01fe15142,0525dcff-db76-410b-8ab2-90a5607bfdf1,konijntjes1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_90e2eb8b-21bc-4e27-8473-19e01fe15142/project_lg_0525dcff-db76-410b-8ab2-90a5607bfdf1.jpg?v=14.13.0,4b490a4a-5bd9-4f2e-afb6-df6fbd7d092c,,Anonymous,,6,6,1,1,60.81733370275,72.427269749424,6655,7052,397,4.2167513849792,
90e2eb8b-21bc-4e27-8473-19e01fe15142,0525dcff-db76-410b-8ab2-90a5607bfdf1,konijntjes1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_90e2eb8b-21bc-4e27-8473-19e01fe15142/project_lg_0525dcff-db76-410b-8ab2-90a5607bfdf1.jpg?v=14.13.0,4b490a4a-5bd9-4f2e-afb6-df6fbd7d092c,,Anonymous,,6,6,1,1,56.111221867801,74.42244078209,7074,7459,385,1.9967523688529,
90e2eb8b-21bc-4e27-8473-19e01fe15142,0525dcff-db76-410b-8ab2-90a5607bfdf1,konijntjes1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_90e2eb8b-21bc-4e27-8473-19e01fe15142/project_lg_0525dcff-db76-410b-8ab2-90a5607bfdf1.jpg?v=14.13.0,4b490a4a-5bd9-4f2e-afb6-df6fbd7d092c,,Anonymous,,6,6,1,1,58.271695125862,75.777398321843,7482,7841,359,21.889768736703,
90e2eb8b-21bc-4e27-8473-19e01fe15142,0525dcff-db76-410b-8ab2-90a5607bfdf1,konijntjes1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_90e2eb8b-21bc-4e27-8473-19e01fe15142/project_lg_0525dcff-db76-410b-8ab2-90a5607bfdf1.jpg?v=14.13.0,4b490a4a-5bd9-4f2e-afb6-df6fbd7d092c,,Anonymous,,6,6,1,1,33.189014202172,73.507031467558,7861,8246,385,6.5668087787306,
90e2eb8b-21bc-4e27-8473-19e01fe15142,0525dcff-db76-410b-8ab2-90a5607bfdf1,konijntjes1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_90e2eb8b-21bc-4e27-8473-19e01fe15142/project_lg_0525dcff-db76-410b-8ab2-90a5607bfdf1.jpg?v=14.13.0,4b490a4a-5bd9-4f2e-afb6-df6fbd7d092c,,Anonymous,,6,6,1,1,25.757716049383,75.715461493239,8265,8654,389,40.557364317265,
90e2eb8b-21bc-4e27-8473-19e01fe15142,0525dcff-db76-410b-8ab2-90a5607bfdf1,konijntjes1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_90e2eb8b-21bc-4e27-8473-19e01fe15142/project_lg_0525dcff-db76-410b-8ab2-90a5607bfdf1.jpg?v=14.13.0,4b490a4a-5bd9-4f2e-afb6-df6fbd7d092c,,Anonymous,,6,6,1,1,71.091820987654,57.055119092156,8672,9063,391,5.9565004315239,
90e2eb8b-21bc-4e27-8473-19e01fe15142,0525dcff-db76-410b-8ab2-90a5607bfdf1,konijntjes1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_90e2eb8b-21bc-4e27-8473-19e01fe15142/project_lg_0525dcff-db76-410b-8ab2-90a5607bfdf1.jpg?v=14.13.0,4b490a4a-5bd9-4f2e-afb6-df6fbd7d092c,,Anonymous,,6,6,1,1,66.176900584795,48.613104731526,9080,9465,385,24.802514809519,
90e2eb8b-21bc-4e27-8473-19e01fe15142,0525dcff-db76-410b-8ab2-90a5607bfdf1,konijntjes1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_90e2eb8b-21bc-4e27-8473-19e01fe15142/project_lg_0525dcff-db76-410b-8ab2-90a5607bfdf1.jpg?v=14.13.0,4b490a4a-5bd9-4f2e-afb6-df6fbd7d092c,,Anonymous,,6,6,1,1,39.028706440816,33.446434123517,9529,9915,386,,
